CustomerID,Recency,Frequency,Monetary,UniqueProducts,TotalItems,AvgOrderValue,TenureDays
13120,239,1,30.599999999999998,1,12,30.599999999999998,239
13121,269,1,283.73,50,252,283.73,269
13122,94,2,922.39,54,585,461.195,240
13124,90,3,3866.33,185,2147,1288.7766666666666,359
13126,5,8,2099.64,124,2143,262.455,367
13127,78,1,259.17,15,127,259.17,78
13130,94,1,64.0,2,32,64.0,94
13131,23,3,1073.3,30,447,357.76666666666665,188
13132,262,1,77.3,3,20,77.3,262
13133,274,2,109.8,7,32,54.9,304
13134,86,4,1793.58,94,1059,448.395,240
13135,197,1,3096.0,1,4300,3096.0,197
13136,56,5,2607.61,94,1328,521.522,213
13137,11,8,3650.41,345,2226,456.30125,309
13138,22,6,962.39,31,473,160.39833333333334,372
13139,16,7,5064.94,132,2425,723.5628571428571,260
13140,108,3,423.72,40,186,141.24,366
13141,85,5,2388.75,113,1548,477.75,315
13142,19,1,307.09,23,258,307.09,19
13144,333,1,110.95,3,21,110.95,333
13145,40,4,618.52,5,145,154.63,372
13146,26,1,228.91,16,154,228.91,26
13147,10,4,712.8000000000001,1,144,178.20000000000002,100
13148,29,12,3707.12,231,1975,308.9266666666667,364
13149,14,4,1676.06,76,1280,419.015,289
13151,296,1,1257.8700000000001,73,363,1257.8700000000001,296
13153,6,1,486.22,15,418,486.22,6
13155,33,4,971.76,67,497,242.94,369
13157,49,4,1741.22,69,1439,435.305,298
13158,95,4,1201.06,59,784,300.265,319
13159,9,4,1437.85,114,1059,359.4625,116
13160,22,1,91.8,4,56,91.8,22
13161,313,1,112.75,8,29,112.75,313
13162,122,4,1688.29,74,1713,422.0725,335
13165,46,2,1021.48,40,1376,510.74,351
13166,283,1,417.2,39,216,417.2,283
13167,19,4,791.33,51,785,197.8325,144
13168,36,4,1319.19,102,682,329.7975,318
13169,64,2,712.88,11,272,356.44,252
13170,27,1,116.00999999999999,29,147,116.00999999999999,27
13171,22,3,468.41,37,229,156.13666666666668,299
13173,4,2,353.65,41,277,176.825,367
13174,16,3,2817.03,228,1395,939.0100000000001,369
13176,46,1,492.84,66,453,492.84,46
13177,65,1,282.45,17,91,282.45,65
13178,26,11,5725.47,95,3570,520.4972727272727,361
13182,45,1,121.18,11,201,121.18,45
13183,8,9,3957.78,51,2208,439.75333333333333,335
13184,15,10,1701.29,138,1692,170.129,290
13185,268,1,71.4,1,12,71.4,268
13186,40,3,1575.89,69,820,525.2966666666667,129
13187,337,1,236.02,37,95,236.02,337
13188,11,1,114.60000000000001,2,25,114.60000000000001,11
13189,19,2,260.68,29,842,130.34,115
13192,95,2,911.94,57,595,455.97,205
13193,61,1,117.88,22,50,117.88,61
13194,136,1,60.7,3,26,60.7,136
13196,11,4,1797.78,97,1224,449.445,262
13198,10,6,3401.2400000000002,199,2648,566.8733333333333,362
13199,4,38,9817.12,48,6176,258.34526315789475,367
13200,19,4,870.09,42,516,217.5225,126
13203,10,4,869.46,56,800,217.365,242
13207,15,2,250.26000000000002,7,130,125.13000000000001,151
13208,59,6,1223.9,124,804,203.98333333333335,309
13209,30,8,5891.61,255,4253,736.45125,362
13210,94,1,353.48,22,316,353.48,94
13211,10,3,1197.42,45,874,399.14000000000004,361
13212,20,3,788.08,128,310,262.6933333333333,61
13213,57,5,1520.58,82,1360,304.116,200
13216,268,1,333.74,5,297,333.74,268
13217,122,3,533.98,3,262,177.99333333333334,157
13218,127,1,62.63999999999999,5,88,62.63999999999999,127
13220,78,4,819.2900000000001,18,196,204.82250000000002,237
13221,240,2,847.41,62,244,423.705,359
13223,200,2,163.20000000000002,5,88,81.60000000000001,232
13224,60,2,2155.95,101,1518,1077.975,151
13225,3,7,6463.84,23,3416,923.4057142857143,362
13226,273,1,108.21000000000001,16,80,108.21000000000001,273
13227,202,1,257.7,9,99,257.7,202
13228,81,1,358.0,2,200,358.0,81
13229,226,1,160.95,10,63,160.95,226
13230,4,14,2806.97,393,1665,200.49785714285713,365
13232,13,7,1357.6,147,778,193.94285714285712,243
13233,74,2,605.12,43,1004,302.56,336
13235,212,1,1031.07,53,441,1031.07,212
13236,25,2,744.85,34,416,372.425,107
13238,17,4,700.73,20,298,175.1825,360
13239,262,1,329.56,21,327,329.56,262
13240,96,4,663.65,59,298,165.9125,366
13242,112,3,270.40000000000003,12,130,90.13333333333334,214
13243,203,1,600.07,56,233,600.07,203
13244,93,1,121.74000000000001,27,38,121.74000000000001,93
13245,51,1,430.5,16,125,430.5,51
13246,18,6,1987.3,110,1602,331.21666666666664,330
13247,18,4,501.12,18,328,125.28,83
13248,125,2,465.68,25,305,232.84,189
13249,92,3,711.41,21,546,237.13666666666666,261
13253,157,2,1030.4,35,1572,515.2,339
13255,9,2,399.51,13,177,199.755,374
13258,12,3,698.58,28,287,232.86,205
13259,62,1,292.32,77,132,292.32,62
13260,61,1,557.62,8,142,557.62,61
13261,269,2,944.1,8,210,472.05,286
13262,263,1,200.29,11,125,200.29,263
13263,1,35,7454.07,450,4780,212.97342857142857,325
13265,53,5,2107.66,66,1752,421.532,274
13266,11,12,3834.2599999999998,82,4428,319.52166666666665,257
13267,3,19,4521.49,88,1969,237.97315789473683,367
13268,18,11,3214.69,257,3658,292.24454545454546,267
13269,1,15,5346.2300000000005,177,3514,356.41533333333336,370
13270,366,1,590.0,1,200,590.0,366
13271,37,1,217.38,79,253,217.38,37
13272,31,2,276.56,15,96,138.28,90
13273,113,1,138.98,16,153,138.98,113
13276,64,2,590.9300000000001,30,161,295.46500000000003,100
13277,16,4,258.4,5,176,64.6,134
13278,41,1,542.73,46,537,542.73,41
13279,78,1,137.75,9,73,137.75,78
13280,122,3,814.86,67,522,271.62,337
13282,18,3,1132.14,29,307,377.38000000000005,221
13283,60,2,93.66,7,90,46.83,186
13284,331,1,201.19,13,91,201.19,331
13285,23,4,2709.12,157,2051,677.28,290
13291,156,1,361.11,41,233,361.11,156
13292,39,2,578.9399999999999,29,347,289.46999999999997,284
13294,190,2,873.74,48,453,436.87,250
13295,360,1,201.20000000000002,10,82,201.20000000000002,360
13296,137,1,87.4,5,78,87.4,137
13297,8,4,2089.85,52,963,522.4625,67
13298,1,1,360.0,2,96,360.0,1
13299,268,1,142.5,5,30,142.5,268
13300,169,1,371.89,20,203,371.89,169
13301,104,4,618.09,75,345,154.5225,292
13302,155,1,63.75,1,5,63.75,155
13304,351,1,300.42,21,238,300.42,351
13305,4,10,2000.86,50,1232,200.08599999999998,373
13307,120,1,15.0,1,4,15.0,120
13308,23,3,1385.51,49,843,461.83666666666664,203
13309,7,5,1456.79,82,1544,291.358,309
13310,28,3,1132.03,65,587,377.3433333333333,324
13311,4,2,598.57,25,305,299.285,150
13313,22,5,1555.32,47,851,311.06399999999996,340
13314,2,3,775.94,55,560,258.6466666666667,74
13316,37,4,5977.7300000000005,66,6948,1494.4325000000001,254
13317,66,6,2273.68,100,1035,378.94666666666666,359
13318,1,3,640.76,14,304,213.58666666666667,37
13319,5,26,10845.550000000001,209,4724,417.1365384615385,366
13320,78,4,1548.7,77,1096,387.175,214
13321,72,2,567.36,10,372,283.68,86
13322,17,1,199.48000000000002,25,117,199.48000000000002,17
13323,3,5,787.85,6,175,157.57,84
13324,36,10,7121.95,25,5205,712.1949999999999,361
13325,82,1,675.3,12,240,675.3,82
13327,39,8,3627.77,74,1600,453.47125,365
13328,316,1,1308.48,17,680,1308.48,316
13329,32,2,789.0,16,463,394.5,367
13330,93,3,1140.93,37,751,380.31,316
13332,14,1,350.9,21,179,350.9,14
13334,82,3,3536.82,207,1774,1178.94,306
13336,77,1,795.12,51,559,795.12,77
13338,158,1,487.02,19,256,487.02,158
13339,201,1,860.12,54,326,860.12,201
13340,45,7,10736.48,128,5770,1533.782857142857,277
13341,261,1,775.85,42,301,775.85,261
13343,178,1,353.43,19,135,353.43,178
13344,68,3,2543.72,115,971,847.9066666666666,278
13345,288,1,389.5,20,141,389.5,288
13347,70,1,341.36,8,205,341.36,70
13348,64,1,233.76,14,136,233.76,64
13349,11,1,247.32,16,225,247.32,11
13350,16,2,979.12,36,287,489.56,79
13351,66,1,373.94,16,117,373.94,66
13352,60,1,397.97999999999996,24,321,397.97999999999996,60
13354,71,1,743.53,51,604,743.53,71
13355,122,1,674.7,32,314,674.7,122
13356,80,1,768.24,42,325,768.24,80
13357,257,1,609.95,85,322,609.95,257
13358,269,1,439.03,29,285,439.03,269
13359,64,1,439.56,23,161,439.56,64
13362,9,4,3090.7400000000002,128,1382,772.6850000000001,288
13363,18,2,992.5,47,710,496.25,44
13364,71,1,134.95999999999998,10,71,134.95999999999998,71
13365,34,2,2225.37,122,1247,1112.685,218
13366,50,1,56.160000000000004,1,144,56.160000000000004,50
13368,257,2,623.4,29,327,311.7,338
13369,366,1,308.28000000000003,14,149,308.28000000000003,366
13370,372,1,754.87,39,343,754.87,372
13372,90,1,378.64,23,159,378.64,90
13373,61,3,3312.25,135,1651,1104.0833333333333,276
13375,89,1,778.65,37,442,778.65,89
13376,99,3,1019.76,45,493,339.92,234
13379,26,3,572.56,85,601,190.85333333333332,137
13381,32,6,3639.31,77,2029,606.5516666666666,299
13382,281,1,222.99,15,131,222.99,281
13384,31,7,4151.93,123,2422,593.1328571428572,179
13385,330,1,534.57,35,281,534.57,330
13388,131,2,677.1,35,282,338.55,131
13389,11,3,797.96,50,429,265.9866666666667,233
13390,75,1,544.08,13,224,544.08,75
13391,204,1,59.8,1,4,59.8,204
13394,2,8,2520.02,124,2392,315.0025,310
13395,185,1,307.72,21,336,307.72,185
13396,29,2,1360.99,42,600,680.495,319
13397,73,5,1544.13,28,430,308.826,339
13398,192,1,457.34,26,281,457.34,192
13402,127,2,621.23,32,479,310.615,372
13403,18,1,75.0,3,44,75.0,18
13404,1,2,252.49,11,111,126.245,213
13405,74,3,572.451,25,165,190.817,318
13408,2,62,28117.04,234,16232,453.5006451612903,374
13410,24,5,1003.06,15,518,200.612,291
13411,107,1,213.55,17,72,213.55,107
13414,134,3,1390.5,23,1574,463.5,297
13416,44,2,712.5,11,142,356.25,81
13417,5,2,640.83,26,162,320.415,205
13418,12,18,6127.43,223,3918,340.4127777777778,373
13419,64,1,221.06,16,275,221.06,64
13420,150,2,159.85,8,101,79.925,171
13421,40,2,1851.08,88,1181,925.54,290
13422,64,1,2626.3,127,1326,2626.3,64
13425,108,3,1624.21,66,1123,541.4033333333333,295
13426,1,10,3641.32,103,2245,364.132,360
13427,19,3,582.6,25,545,194.20000000000002,215
13428,10,1,218.47,70,156,218.47,10
13429,11,4,1006.8,55,1390,251.7,75
13430,19,2,679.45,48,751,339.725,86
13431,67,2,1269.1,44,672,634.55,89
13434,74,2,534.24,9,300,267.12,97
13435,5,7,3809.8900000000003,68,2129,544.2700000000001,189
13436,2,1,196.89,12,76,196.89,2
13437,14,7,3408.06,143,1283,486.86571428571426,190
13439,255,1,283.71,54,242,283.71,255
13441,92,1,296.64,13,204,296.64,92
13447,23,3,1129.14,55,584,376.38000000000005,36
13448,17,6,3539.37,137,1660,589.895,374
13449,24,1,291.88,19,222,291.88,24
13450,27,6,2043.7199999999998,32,1982,340.61999999999995,218
13451,26,5,2976.15,315,2149,595.23,334
13452,259,2,590.0,1,2,295.0,271
13453,166,2,356.97999999999996,16,134,178.48999999999998,290
13455,25,2,1058.34,42,354,529.17,366
13456,18,6,1766.72,43,765,294.4533333333333,207
13458,7,14,9646.57,242,5508,689.0407142857142,360
13460,29,2,183.44,16,286,91.72,50
13461,39,3,1445.0,14,1170,481.6666666666667,164
13462,253,1,151.5,9,62,151.5,253
13464,58,1,674.68,41,403,674.68,58
13466,184,1,307.9,17,259,307.9,184
13467,11,2,1083.71,89,584,541.855,36
13468,2,37,5704.97,184,2589,154.1883783783784,373
13470,99,2,165.0,7,100,82.5,115
13471,1,4,2531.58,214,1590,632.895,47
13473,61,2,422.64,21,266,211.32,333
13474,236,1,229.59,59,132,229.59,236
13475,191,4,1431.78,64,1012,357.945,299
13476,179,2,1238.47,56,417,619.235,281
13477,38,6,1454.58,57,1021,242.42999999999998,292
13479,201,2,300.95,14,134,150.475,235
13481,46,5,1804.56,98,1142,360.912,257
13482,232,1,184.64,11,116,184.64,232
13483,66,1,140.34,10,160,140.34,66
13484,241,1,313.8,8,44,313.8,241
13485,233,1,454.24,23,277,454.24,233
13486,78,3,1122.41,69,669,374.1366666666667,155
13487,58,3,575.4,26,265,191.79999999999998,353
13488,17,13,8968.31,271,4518,689.87,367
13489,105,4,449.52,11,560,112.38,295
13491,52,10,1215.82,73,903,121.582,372
13492,136,3,1269.84,38,408,423.28,215
13493,275,2,618.63,6,380,309.315,287
13494,312,1,316.26000000000005,18,162,316.26000000000005,312
13495,8,5,2044.8700000000001,34,829,408.97400000000005,368
13496,11,2,653.33,28,341,326.665,360
13497,283,2,348.05,19,163,174.025,369
13499,18,5,1159.11,31,1365,231.82199999999997,270
13500,23,3,1166.77,60,609,388.92333333333335,123
13501,288,1,1340.32,52,560,1340.32,288
13502,17,3,292.0,17,264,97.33333333333333,324
13503,71,1,216.85,17,248,216.85,71
13504,64,1,295.93,22,178,295.93,64
13505,73,4,4393.63,182,2486,1098.4075,233
13506,316,2,458.52,26,324,229.26,370
13507,3,4,2479.16,146,1597,619.79,146
13508,244,1,110.97,12,24,110.97,244
13509,9,7,979.72,27,1106,139.96,284
13510,1,4,1791.56,86,1386,447.89,184
13512,261,1,251.21,15,143,251.21,261
13513,127,1,205.1,10,109,205.1,127
13514,74,1,152.20000000000002,4,40,152.20000000000002,74
13515,73,4,891.12,50,681,222.78,248
13516,21,3,1389.41,43,985,463.1366666666667,239
13517,60,3,2128.42,125,1369,709.4733333333334,180
13518,86,1,659.4399999999999,36,392,659.4399999999999,86
13519,78,1,122.75,8,23,122.75,78
13520,59,6,3624.35,49,1649,604.0583333333333,372
13521,1,3,1093.65,313,736,364.55,10
13522,30,1,125.80000000000001,5,44,125.80000000000001,30
13523,33,5,3964.88,157,1752,792.976,366
13524,41,5,680.1800000000001,17,324,136.036,220
13525,15,2,628.78,5,394,314.39,248
13527,34,7,2287.51,153,1692,326.7871428571429,327
13529,79,2,307.76,15,74,153.88,205
13531,205,2,483.8,17,174,241.9,366
13532,34,1,210.31,66,129,210.31,34
13533,183,3,270.79,61,204,90.26333333333334,268
13534,2,25,5870.08,119,2961,234.8032,358
13536,1,7,3448.29,91,2136,492.61285714285714,75
13538,43,7,1280.85,10,175,182.97857142857143,316
13539,86,3,631.34,35,320,210.4466666666667,309
13544,40,2,291.41,76,127,145.705,241
13546,12,3,626.99,72,359,208.99666666666667,201
13548,96,2,682.41,114,441,341.205,244
13549,26,7,918.2,37,458,131.17142857142858,242
13551,319,1,91.80000000000001,4,12,91.80000000000001,319
13552,66,12,3740.07,82,1417,311.6725,316
13555,74,4,4149.28,128,2660,1037.32,202
13557,28,2,584.06,31,546,292.03,281
13558,6,4,605.06,123,344,151.265,68
13560,7,1,174.37,32,64,174.37,7
13561,216,1,141.85999999999999,14,83,141.85999999999999,216
13562,82,3,1799.33,50,757,599.7766666666666,246
13563,84,2,777.53,49,209,388.765,140
13564,144,3,1749.02,68,661,583.0066666666667,368
13565,19,2,240.22,35,172,120.11,334
13566,41,2,874.71,134,575,437.355,83
13568,173,1,192.85,41,70,192.85,173
13569,17,2,373.75,73,164,186.875,368
13570,243,1,239.49,27,161,239.49,243
13571,13,12,2092.32,157,1759,174.36,254
13572,206,1,1384.25,32,534,1384.25,206
13573,50,2,294.4,24,303,147.2,253
13575,23,5,732.0699999999999,41,449,146.414,176
13576,10,18,6717.34,78,2646,373.18555555555554,373
13577,25,4,1687.6000000000001,61,791,421.90000000000003,242
13579,15,2,467.04,19,176,233.52,369
13581,309,1,118.0,10,30,118.0,309
13583,156,1,781.03,53,725,781.03,156
13584,307,1,142.4,24,37,142.4,307
13587,64,1,712.4,8,180,712.4,64
13588,16,9,2478.95,131,2606,275.43888888888887,255
13589,15,2,379.65,21,114,189.825,180
13590,11,6,1981.92,70,1848,330.32,303
13591,65,3,1117.13,56,485,372.3766666666667,267
13592,36,4,247.95999999999998,15,84,61.989999999999995,264
13593,108,5,2037.0800000000002,77,731,407.41600000000005,336
13594,53,1,396.97,26,359,396.97,53
13596,6,2,697.04,133,406,348.52,13
13598,47,1,180.17000000000002,33,58,180.17000000000002,47
13599,1,21,5153.67,171,3294,245.41285714285715,367
13600,312,1,219.52,19,324,219.52,312
13601,45,2,693.32,90,548,346.66,211
13602,65,1,428.89,23,267,428.89,65
13603,26,1,164.34,27,164,164.34,26
13606,29,3,280.53999999999996,40,279,93.51333333333332,312
13607,40,1,678.01,93,290,678.01,40
13610,12,7,1131.88,165,516,161.69714285714286,285
13611,89,3,1171.8,67,766,390.59999999999997,360
13614,24,4,1610.46,171,570,402.615,331
13615,319,1,417.69,23,189,417.69,319
13617,40,3,544.18,31,300,181.39333333333332,180
13618,174,1,177.34,13,246,177.34,174
13621,117,1,213.85,19,343,213.85,117
13623,31,5,747.78,75,294,149.55599999999998,297
13626,253,1,257.23,19,209,257.23,253
13627,59,5,1638.47,84,1269,327.694,358
13629,23,11,7792.36,28,4372,708.3963636363636,339
13630,5,7,2031.78,51,1391,290.2542857142857,286
13631,100,11,3070.42,6,467,279.1290909090909,267
13632,25,5,2121.27,121,1037,424.254,243
13634,33,5,1575.16,156,704,315.03200000000004,327
13635,68,1,1071.03,62,677,1071.03,68
13636,37,5,949.12,57,592,189.824,285
13637,52,3,810.5,79,409,270.1666666666667,226
13638,16,1,122.64,8,93,122.64,16
13639,74,1,1033.34,39,800,1033.34,74
13642,216,1,354.8,57,173,354.8,216
13643,31,3,519.44,24,273,173.14666666666668,186
13644,16,4,2624.26,144,2067,656.065,106
13645,120,1,252.1,5,158,252.1,120
13647,10,4,1678.1200000000001,65,895,419.53000000000003,235
13649,257,2,346.6,23,139,173.3,366
13650,17,6,1836.34,79,922,306.0566666666667,268
13651,35,2,94.2,6,33,47.1,40
13652,46,3,1095.08,48,578,365.02666666666664,369
13654,43,6,2707.33,157,2182,451.22166666666664,273
13655,114,2,932.97,52,605,466.485,242
13656,165,2,379.65,49,490,189.825,337
13657,11,2,382.14,16,209,191.07,202
13658,10,5,2639.17,91,1019,527.8340000000001,204
13659,206,2,1573.2,92,894,786.6,321
13662,86,3,897.76,50,543,299.25333333333333,259
13663,179,1,189.47,13,91,189.47,179
13666,60,3,84.65,12,41,28.21666666666667,287
13667,149,1,305.02,82,154,305.02,149
13668,3,21,6363.59,284,3742,303.02809523809526,363
13669,51,2,218.55,9,237,109.275,150
13670,75,1,349.7,25,282,349.7,75
13672,301,2,186.39000000000001,4,57,93.19500000000001,332
13673,19,2,396.92,47,119,198.46,32
13675,151,2,486.82000000000005,25,330,243.41000000000003,285
13678,152,1,232.6,16,924,232.6,152
13680,1,4,3722.42,164,1936,930.605,339
13681,18,4,827.83,37,360,206.9575,155
13682,187,1,59.5,3,10,59.5,187
13684,286,1,67.23,29,39,67.23,286
13685,3,7,3119.44,29,5056,445.63428571428574,60
13686,183,1,72.0,8,70,72.0,183
13689,63,1,910.0,6,512,910.0,63
13690,59,1,172.25,9,67,172.25,59
13692,25,3,1488.32,48,1226,496.1066666666666,236
13694,4,50,65039.62,366,63312,1300.7924,374
13695,31,15,2504.13,46,1603,166.942,260
13697,39,1,151.29999999999998,12,177,151.29999999999998,39
13699,155,1,308.58000000000004,14,66,308.58000000000004,155
13700,26,10,2265.12,139,2304,226.512,327
13703,318,1,99.5,1,10,99.5,318
13704,5,9,2308.06,111,1531,256.4511111111111,88
13705,8,3,711.86,25,363,237.28666666666666,374
13706,303,1,330.79,20,189,330.79,303
13707,267,2,806.41,48,351,403.205,315
13708,271,1,296.88,49,306,296.88,271
13709,4,13,6328.05,244,3516,486.7730769230769,315
13710,32,1,180.48,8,176,180.48,32
13711,219,2,252.06,11,140,126.03,219
13712,247,1,228.84,10,352,228.84,247
13715,281,5,1079.34,89,563,215.868,373
13716,269,1,138.28,21,138,138.28,269
13717,32,6,1445.01,92,1959,240.835,298
13718,246,2,306.55,9,173,153.275,296
13719,15,5,1041.68,56,609,208.336,234
13720,117,4,799.9,42,501,199.975,255
13721,36,1,524.14,28,316,524.14,36
13722,132,3,2375.41,75,1401,791.8033333333333,283
13723,217,1,199.85000000000002,6,43,199.85000000000002,217
13725,50,8,1980.56,95,806,247.57,309
13726,39,2,1079.6599999999999,39,1054,539.8299999999999,101
13727,29,2,333.48,19,162,166.74,34
13728,37,6,1016.14,38,458,169.35666666666665,311
13730,136,2,752.6,38,488,376.3,162
13731,219,2,610.59,36,278,305.295,247
13732,28,1,491.86,33,498,491.86,28
13735,25,4,2885.2400000000002,158,1130,721.3100000000001,234
13736,5,2,731.9,166,497,365.95,260
13737,200,1,339.59999999999997,29,125,339.59999999999997,200
13739,18,1,216.9,3,54,216.9,18
13740,241,1,350.75,23,425,350.75,241
13741,72,3,668.4300000000001,34,218,222.81000000000003,217
13742,17,12,3131.02,200,1124,260.91833333333335,320
13743,3,7,1341.6,8,1776,191.65714285714284,259
13744,95,2,1156.36,54,1249,578.18,292
13745,162,1,300.04,25,496,300.04,162
13747,374,1,79.6,1,8,79.6,374
13748,96,5,948.25,24,439,189.65,374
13750,54,5,1647.26,20,516,329.452,337
13751,288,1,296.25,9,152,296.25,288
13752,124,6,1186.28,64,876,197.71333333333334,247
13753,288,1,741.26,35,512,741.26,288
13754,152,2,282.59999999999997,11,214,141.29999999999998,317
13755,4,9,2161.35,232,1264,240.14999999999998,63
13756,2,14,5189.52,66,3188,370.68,368
13758,12,7,3190.55,104,1844,455.79285714285714,374
13759,33,2,659.4100000000001,24,287,329.70500000000004,71
13760,54,2,286.79,50,197,143.395,256
13761,50,2,1070.65,68,642,535.325,180
13762,219,1,306.72,7,272,306.72,219
13763,63,1,1714.96,15,728,1714.96,63
13764,71,3,1521.76,183,932,507.25333333333333,337
13767,2,37,17220.36,55,7322,465.41513513513513,374
13769,2,10,2796.51,73,1163,279.651,367
13771,64,4,2634.45,114,1477,658.6125,247
13772,34,3,1132.13,141,546,377.3766666666667,240
13774,82,1,345.0,22,192,345.0,82
13777,1,33,25977.16,36,12897,787.1866666666666,373
13778,103,1,178.7,9,70,178.7,103
13780,7,2,360.01,56,318,180.005,171
13781,251,1,127.84,17,30,127.84,251
13782,13,6,912.0,96,371,152.0,328
13784,10,11,2462.79,9,2493,223.89,332
13786,367,1,230.39999999999998,7,136,230.39999999999998,367
13787,76,2,309.04,24,337,154.52,364
13790,4,1,348.8,45,748,348.8,4
13791,128,2,1516.0,7,1200,758.0,168
13792,66,2,195.55,13,92,97.775,287
13798,1,57,37153.85,113,23948,651.8219298245614,372
13799,117,2,688.86,32,402,344.43,294
13800,310,1,558.32,33,331,558.32,310
13801,67,1,324.8,23,168,324.8,67
13802,139,3,4599.42,55,2572,1533.14,312
13803,255,1,277.07,17,121,277.07,255
13804,31,7,2635.79,124,1498,376.5414285714286,290
